im_id,title,releasedYear,Genre,Director,Writter,actors,imdb_votes,imdb_rating,keywords,PolarityConfidence,Tbl_ID
tt0083131,Stripes,1981,"Comedy, War",Ivan Reitman,"Len Blum, Daniel Goldberg, Harold Ramis","Bill Murray, Harold Ramis, Warren Oates, P.J. Soles","53,995",6.9," very bad day, realizes life gone, winger able convince, best friend russell ziskey, better enlist army, basic training, bunch misfit comprise, butting head, drill sergeant, sergeant hulka, saving grace, stella louise, mp get scrape, entire platoon jeopardy, graduating happens, entire platoon, overseas mission, urban assault vehicle em, project john, take em, unauthorized test drive visit, stella louise, germany process rest platoon, hulka hulkas, superior selfabsorbed, captain stillman, communist line czechoslovakia john, russell stella louis, mettle army soldier process, test capability em, rescue platoon, rest army, knowing whats going",100,421
tt0083254,Under the Rainbow,1981,Comedy,Steve Rash,"Fred Bauer (story), Pat Bradley (story), Pat McCormick (screenplay), Harry Hurwitz (screenplay), Martin Smith (screenplay), Pat Bradley (screenplay), Fred Bauer (screenplay)","Chevy Chase, Carrie Fisher, Eve Arden, Joseph Maher","2,251",5.4," los angeles manager culver, hotel leaf, nephew charge weekend, nephew change name hotel, rainbow overbooks, royalty assassin, secret agent, japanese tourist munchkins cast, wizard oz, secret service agent bruce, thorpe casting, director annie clark find, romance amidst intrigue",10,422
tt0083511,48 Hrs.,1982,"Action, Comedy, Crime",Walter Hill,"Roger Spottiswoode, Walter Hill, Larry Gross, Steven E. de Souza","Nick Nolte, Eddie Murphy, Annette O'Toole, Frank McRae","58,947",6.9," oddball cop tough guy, jack cates, survivor cop shooting, hunting murderer, collect reggie hammond, jail hour hammond, motivated help killer, stash cash cates hammond, blackwhite copcrook thing work make, surprisingly good partner, navigate city",24,423
tt0083658,Blade Runner,1982,"Sci-Fi, Thriller",Ridley Scott,"Hampton Fancher (screenplay), David Webb Peoples (screenplay), Philip K. Dick (novel)","Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos","575,071",8.2," futuristic year los angeles, depressing metropolis, urban decay rick deckard, excop blade, runner blade runner, people assigned assassinate replicants, replicants android, human being, replicants commit bloody, world colony deckard, called retirement, track android track, replicants eliminating, replicant rachel, human emotion, fact shes, replicant deckard, close leader replicant group, true hatred, artificial intelligence, make question, identity future world, including whats, human whats",68.8889,424
tt0083722,Cat People,1982,"Fantasy, Horror, Thriller",Paul Schrader,"DeWitt Bodeen (story), Alan Ormsby (screenplay)","Nastassja Kinski, Malcolm McDowell, John Heard, Annette O'Toole","16,063",6.1," cat people, originated way, time human, sacrificed woman, cat people, similar human, mate cat, people transform, panther irene gallier, adoptive parent meet, older brother paul, first time, childhood follow, brother sister, kind left",95,425
tt0083767,Creepshow,1982,"Comedy, Fantasy, Horror",George A. Romero,Stephen King (original screenplay by),"Hal Holbrook, Adrienne Barbeau, Fritz Weaver, Leslie Nielsen","34,381",6.9," tale terror, first deal, old man, grave get, day cake, murdering daughter, nottoobright farmer, meteor turn everything, vengeful husband, burying wife lover, fourth creature resides crate, step college, final story, ultrarich businessman, get comeuppance",64,426
tt0083791,The Dark Crystal,1982,"Adventure, Family, Fantasy","Jim Henson, Frank Oz","David Odell (screenplay), Jim Henson (story)","Jim Henson, Kathryn Mullen, Frank Oz, Dave Goelz","46,666",7.2," time year, ago mysterious dark, crystal damaged urskeks age, chaos began evil race, lizard skeksis, gnomish dragon rule, fantastic planet iron claw, meanwhile orphan jen, raised solitude, race peaceloving, wizard called mystic embarks, quest find, missing shard, dark crystal, give skesis power restore, balance universe",100,427
tt0083851,The Draughtsman's Contract,1982,"Comedy, Drama, History",Peter Greenaway,Peter Greenaway,"Anthony Higgins, Janet Suzman, Anne-Louise Lambert, Hugh Fraser","7,632",7.3," mr neville cocksure, young artist, herbert wife, wealthy landowner, drawing husband, estate contract, purse sketchpad sketch, even greater significance, discovery body mr",-80,428
tt0083866,E.T. the Extra-Terrestrial,1982,"Family, Sci-Fi",Steven Spielberg,Melissa Mathison,"Dee Wallace, Henry Thomas, Peter Coyote, Robert MacNaughton","314,606",7.9," alien becomes, stranded earth discovered, young boy, suburban california house elliott, introduces alien, sister gertie child decide, keep existence, fall ill resulting, government intervention dire, situation elliott alien",97.8947,429
tt0083922,Fanny and Alexander,1982,Drama,Ingmar Bergman,Ingmar Bergman,"Kristina Adolphson, Börje Ahlstedt, Pernilla Allwin, Kristian Almgren","47,773",8.1," early twentieth century, sweden adolescent, sibling alexander, fanny ekdahl lead, exuberant life welloff extended, paternal family, led family, matriarch grandmother helena, family culture, exemplified helena, now deceased husband, best friend lover, jewish puppet maker named, isak jacobi uncle gustav, adolfs open liaison, family maid, everyone family, adolfs wife alma sibling, alexander particular, inherited family, love storytelling, parent grandmother actor, manage theater thing, change alexander fanny, father oscar dy, truly believe love, emilie decides, vergrus first, officiate oscar funeral, father figure child going, marriage emilie inclination, different life ekdahls, not prepared harsh, austere strict life, edvard rule iron, fist emilie alexander, fanny end, stark humorless house alexander, butt head stepfather, try learn, keep principle obeying, edvard emilie try, figure way regain, childrens destiny, consent divorce, desertion eye law, mean alexander fanny, become ward",84.6154,430
tt0083929,Fast Times at Ridgemont High,1982,"Comedy, Drama",Amy Heckerling,"Cameron Crowe (screenplay), Cameron Crowe (book)","Sean Penn, Jennifer Jason Leigh, Judge Reinhold, Robert Romanus","79,401",7.2," follows group, high school student growing, southern california, reallife adventure, chronicled cameron, crowe stacy hamilton, mark ratner, love interest, along older classmate, linda barrett, respectively center film, jeff spicoli, dude face, resolute mr hand, convinced everyone",100,431
tt0083944,First Blood,1982,"Action, Adventure, Drama",Ted Kotcheff,"David Morrell (based on the novel by), Michael Kozoll (screenplay by), William Sackheim (screenplay by), Sylvester Stallone (screenplay by)","Sylvester Stallone, Richard Crenna, Brian Dennehy, Bill McKinney","189,290",7.7," john rambo, united state, special force soldier fought, vietnam won congressional medal, honor time vietnam, visit friend, guided town, sheriff william teasel, insult rambo teasel, know insult, rambo point rambo became, violent arrested, county jail, cleaned escape go, rampage forest try, escape sheriff, want kill, rambos commanding, officer colonel samuel, trautman try, sheriff department, rambo situation, get hand",40,432
tt0083946,Fitzcarraldo,1982,"Adventure, Drama",Werner Herzog,Werner Herzog,"Klaus Kinski, Claudia Cardinale, José Lewgoy, Miguel Ángel Fuentes","25,271",8.1," fitzcarraldo obsessed, lover want, build opera jungle, fortune rubber business cunning, plan involves, enormous river boat, small mountain aid",46.6667,433
tt0083972,Friday the 13th Part III,1982,"Horror, Thriller",Steve Miner,"Martin Kitrosser (screenplay), Carol Watson (screenplay), Victor Miller (character creator), Ron Kurz (character creator)","Terry Ballard, Richard Brooker, Gloria Charles, Rachel Howard","37,554",5.7," jason voorhees, wound shoulder machete, back revenge visit, new group, come party, close campsite time, hockey mask friend",10,434
tt0083987,Gandhi,1982,"Biography, Drama, History",Richard Attenborough,John Briley,"Ben Kingsley, Candice Bergen, Edward Fox, John Gielgud","194,516",8.1," gandhi thrown, african train, indian traveling, first class compartment gandhi realizes, law biased indian decides, nonviolent protest campaign, indian south, africa numerous arrest, unwanted attention, world government, black south, africa victory gandhi invited, considered something, national hero, fight india independence, british empire gandhi agrees, nonviolent noncooperation campaign, unprecedented scale, nationwide setback violence protester gandhi, occasional imprisonment, campaign generates great attention, britain face, public pressure, weak world war ii continue, india britain, finally grant india, independence indian celebrate, victory trouble, far religious tension, hindu muslim, nationwide violence gandhi declares, hunger strike, stop fighting stop, country divided, northwest area india, eastern part, current day, bangladesh place, muslim majority, new country, pakistan west, separate country violence, abate gandhi opposed, allow muhammad ali jinnah become, prime minister india partition, india carried nevertheless gandhi, spends last day, bring peace, dissident side, close enough assassinate",96.6667,435
tt0084390,The Ballad of Narayama,1983,Drama,Shôhei Imamura,"Shôhei Imamura (screenplay), Shichirô Fukazawa (novel)","Ken Ogata, Sumiko Sakamoto, Tonpei Hidari, Aki Takejô","5,696",7.9," small village valley everyone, reach age, leave village go, certain mountain, top die anyone refuse, disgrace family, orin winter turn go, eldest son tatsuhei find",100,436
tt0084412,Night Shift,1982,Comedy,Ron Howard,"Lowell Ganz, Babaloo Mandel","Henry Winkler, Michael Keaton, Shelley Long, Gina Hecht","12,027",6.5," nebbish morgue attendant get shunted, night shift, neophyte partner dream, great idea success life take, bizarre turn, neighbour complains loss pimp, hearing situation suggests, using morgue, night brothel, judgement get, talked idea find, bos objection bit",100,437
tt0084472,Parasite,1982,"Horror, Sci-Fi",Charles Band,"Alan J. Adler, Michael Shoob, Frank Levering","Robert Glaudini, Demi Moore, Luca Bercovici, James Davidson","1,584",3.6," paul dean, attached stomach, female companion patricia welles, find way, avoid ricus redneck, evil government agent named",-33.3333,438
tt0084516,Poltergeist,1982,"Horror, Thriller",Tobe Hooper,"Steven Spielberg (screenplay), Michael Grais (screenplay), Mark Victor (screenplay), Steven Spielberg (story)","Craig T. Nelson, JoBeth Williams, Beatrice Straight, Dominique Dunne","119,888",7.4," young family, visited ghost, house amusement everyone, turn nasty start, terrorise family kidnap, youngest daughter",36.6667,439
tt0084602,Rocky III,1982,"Drama, Sport",Sylvester Stallone,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers","142,318",6.8," year successful title, defense beating apollo creed, great friend, rocky balboa, considering retirement, fame complacency, cause balboa, lose title clubber lang, cause death, rockys trainer mickey, rocky sink depression apollo decides, rocky rematch lang, win title",26.6667,440
tt0084649,The Secret of NIMH,1982,"Animation, Adventure, Drama",Don Bluth,"Robert C. O'Brien (novel), Don Bluth (story adaptation), John Pomeroy (story adaptation), Gary Goldman (story adaptation), Will Finn (story adaptation)","Derek Jacobi, Elizabeth Hartman, Arthur Malet, Dom DeLuise","30,772",7.6," mr brisby, life cinder block, child fitzgibbon farm, move family, field live plowing, time approach, timothy fallen, ill moving, fatal mr brisby visit, owl wise creature advises, visit mysterious group, live beneath, bush farm, visiting rat, brisby meet, nicodemus wise, mystical leader rat justin, friendly rat, attached mr brisby learns, late husband mr jonathon, rat part series, experiment place, story national institute, mental health experiment performed, rat boosted, intelligence allowing, understand thing, mechanic electricity rat mr, brisby escaped, live fitzgibbon farm rat created, home mr fitzgibbons, bush creating, elaborate habitation, beautiful chamber elevator christmas light, unhappy dependence, human stealing, electricity concocted, plan leave, farm live, relationship rat, agree help mr, brisby move home path, however evil jenner, unwilling accomplice sullivan, wish remain, beneath rose bush, plot kill, nicodemus move",70,441
tt0084707,Sophie's Choice,1982,"Drama, Romance",Alan J. Pakula,"William Styron (based on the novel: ""Sophie's Choice"" by), Alan J. Pakula (screenplay)","Meryl Streep, Kevin Kline, Peter MacNicol, Rita Karin","33,407",7.7," sophie survivor, nazi concentration camp found, reason live nathan, american jew, holocaust befriend stingo movie, narrator young, american writer, new york city happiness sophie, endangered ghost",92,442
